	y	age	default	balance	housing	loan	contact	day	duration	campaign	pdays	previous	poutcome	admin	blue_collar	entrepreneur	housemaid	management	retired	self_employed	services	student	technician	divorced	single	tertiary	primary	feb	mar	apr	may	jun	jul	aug	sep	oct	nov	dec
2675	1	0.14285714285714285	0	0.0663033277990327	0	0	1	0.13333333333333333	0.31702668360864045	0.0	0.10459770114942529	0.0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
2691	0	0.5873015873015872	0	0.10542842705551145	1	1	1	0.5666666666666667	0.06162642947903431	0.1	0.20344827586206896	0.16666666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2699	0	0.26984126984126977	0	0.06507615678914315	1	0	1	0.23333333333333334	0.198856416772554	0.1	0.3873563218390804	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2701	0	0.39682539682539675	0	0.07973002237782431	1	0	1	0.4	0.09529860228716645	0.1	0.4160919540229885	0.125	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2714	0	0.4285714285714286	0	0.06774705839890277	1	0	0	0.2	0.6149936467598476	0.0	0.41954022988505746	0.0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2719	1	0.19047619047619047	0	0.05883202194470512	1	0	1	0.5666666666666667	0.2776365946632783	0.0	0.30459770114942525	0.29166666666666663	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
2728	0	0.6349206349206349	0	0.036237638056738616	1	0	1	0.3333333333333333	0.2782719186785261	0.0	0.4011494252873563	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2745	0	0.2222222222222222	0	0.11033711109506966	1	0	1	0.5666666666666667	0.35641677255400256	0.1	0.4080459770114942	0.125	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2749	0	0.3015873015873016	0	0.08640727640222334	0	0	1	0.13333333333333333	0.13722998729351968	0.0	0.27586206896551724	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2759	0	0.2222222222222222	0	0.09460044755648597	1	0	1	0.16666666666666669	0.11245235069885642	0.0	0.10229885057471264	0.29166666666666663	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2764	0	0.3492063492063492	0	0.12838374359344548	1	0	1	0.4	0.0914866581956798	0.0	0.41724137931034483	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2776	0	0.26984126984126977	0	0.875478235761207	0	0	1	0.03333333333333333	0.09466327827191869	0.0	0.4448275862068965	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
2832	0	0.25396825396825395	0	0.1076301162203133	0	0	0	0.06666666666666668	0.013341804320203304	0.1	0.22528735632183908	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2846	0	0.4285714285714286	0	0.08232873745759042	1	0	1	0.43333333333333335	0.08767471410419314	0.0	0.4241379310344827	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2847	1	0.2857142857142857	0	0.2933660578935971	0	0	1	0.8	0.14421855146124524	0.0	0.10919540229885058	0.125	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2849	0	0.31746031746031744	0	0.05655814624990977	1	1	1	0.23333333333333334	0.23824650571791614	0.30000000000000004	0.3379310344827586	0.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2851	1	0.19047619047619047	0	0.10918212661517362	0	0	1	0.7	0.5025412960609912	0.0	0.12413793103448276	0.0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
2859	0	0.047619047619047616	0	0.3619071681224284	1	0	1	0.4666666666666667	0.10419313850063533	0.0	0.396551724137931	0.0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
2900	0	0.19047619047619047	0	0.07568757669818812	0	0	1	0.2	0.07242693773824652	0.0	0.11264367816091955	0.08333333333333334	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
2914	0	0.26984126984126977	0	0.07417165956832455	1	0	1	0.13333333333333333	0.07750952986022872	0.1	0.2954022988505747	0.125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2917	1	0.33333333333333326	0	0.1099400851801054	1	0	1	0.1	0.16264294790343076	0.0	0.2103448275862069	0.20833333333333334	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
2918	0	0.14285714285714285	0	0.051035876705406776	0	0	1	0.9333333333333333	0.052096569250317665	0.0	0.1367816091954023	0.0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
2923	0	0.3015873015873016	0	0.059914819894607674	1	0	1	0.5333333333333333	0.08958068614993647	0.0	0.3218390804597701	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2924	1	0.46031746031746024	0	0.12412473832382878	1	0	1	0.16666666666666669	0.2833545108005083	0.0	0.19310344827586207	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2949	0	0.4126984126984127	0	0.05583628094997474	1	0	1	0.16666666666666669	0.07052096569250318	0.1	0.19310344827586207	0.08333333333333334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2951	0	0.25396825396825395	0	0.05251570057027359	1	0	1	0.4	0.020965692503176623	0.1	0.42298850574712643	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2956	0	0.23809523809523814	0	0.07045405327365914	1	1	1	0.6	0.1963151207115629	0.1	0.1413793103448276	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
2961	0	0.19047619047619047	0	0.11502923554464736	1	0	1	0.3666666666666667	0.052096569250317665	0.30000000000000004	0.40919540229885054	0.125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2963	1	0.1746031746031746	0	0.5041868187396232	0	0	1	0.26666666666666666	0.2153748411689962	0.0	0.3379310344827586	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
2968	0	0.4126984126984127	0	0.2257633725546813	1	0	1	0.3	0.9682337992376112	0.0	0.4551724137931034	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2969	0	0.4285714285714286	0	0.1374431531076301	0	0	1	0.3666666666666667	0.14675984752223634	0.0	0.11839080459770115	0.0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
2971	0	0.26984126984126977	0	0.06301884068432831	1	0	1	0.5333333333333333	0.2445997458703939	0.0	0.3620689655172414	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2977	0	0.2857142857142857	0	0.10517577420053419	0	1	1	0.6666666666666666	0.09847522236340535	0.20000000000000004	0.1367816091954023	0.08333333333333334	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
2988	1	0.2857142857142857	0	0.1423157438821916	0	0	1	0.3	0.13850063532401524	0.0	0.4747126436781609	0.125	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
2990	0	0.5714285714285714	0	0.08041579441276259	1	0	1	0.43333333333333335	0.13278271918678525	0.0	0.39999999999999997	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2992	0	0.4285714285714286	0	0.19273803508265358	1	0	1	0.26666666666666666	0.10546378653113088	0.1	0.10919540229885058	0.16666666666666666	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3005	1	0.6349206349206349	0	0.1853389157583195	0	0	1	0.7	0.11753494282083864	0.0	0.2149425287356322	0.3333333333333333	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3007	0	0.38095238095238093	0	0.06886594961380207	1	0	1	0.6333333333333333	0.13786531130876747	0.0	0.17586206896551723	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3022	0	0.26984126984126977	0	0.0628744676243413	1	0	1	0.3666666666666667	0.2128335451080051	0.1	0.2	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3023	0	0.25396825396825395	0	0.1165812459395077	0	0	1	0.43333333333333335	0.1130876747141042	0.0	0.10344827586206898	0.41666666666666663	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
3025	0	0.2857142857142857	0	0.6625640655453693	1	0	0	0.9333333333333333	0.12897077509529858	0.0	0.2827586206896551	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
3027	1	0.31746031746031744	0	0.05053057099545225	0	0	1	0.3	0.09021601016518425	0.0	0.10919540229885058	0.29166666666666663	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
3033	1	0.47619047619047616	0	0.04858153468562767	1	1	1	0.4	0.44027954256670904	0.1	0.3344827586206896	0.0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3040	1	0.2222222222222222	0	0.13621598209774058	1	0	1	0.26666666666666666	0.09911054637865312	0.0	0.23908045977011494	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3041	0	0.19047619047619047	0	0.0538511513751534	1	0	1	0.5666666666666667	0.06670902160101652	0.0	0.36091954022988504	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3043	0	0.31746031746031744	0	0.10095286219591425	1	0	0	0.3666666666666667	0.03367217280813215	0.1	0.38275862068965516	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3058	0	0.2857142857142857	0	0.19598642893236123	1	0	1	0.6	0.044472681067344345	0.1	0.20229885057471264	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3060	0	0.5079365079365079	0	0.05053057099545225	0	0	1	0.7	0.05463786531130877	0.1	0.31494252873563217	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3064	1	0.3650793650793651	0	0.11174474842994297	1	0	1	0.8333333333333334	0.16010165184243963	0.0	0.5436781609195402	0.08333333333333334	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
3071	0	0.2222222222222222	0	0.06305493394932506	1	0	1	0.16666666666666669	0.09466327827191869	0.1	0.22528735632183908	0.20833333333333334	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
3088	1	0.1746031746031746	0	0.14235183714718835	0	0	1	0.4666666666666667	0.15692503176620076	0.0	0.2103448275862069	0.08333333333333334	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3092	0	0.4126984126984127	0	0.06940734858875335	1	0	1	0.16666666666666669	0.06353240152477764	0.30000000000000004	0.41954022988505746	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3094	0	0.5714285714285714	0	0.1930267812026276	0	0	1	0.06666666666666668	0.3043202033036849	0.0	0.15402298850574714	0.08333333333333334	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3100	0	0.73015873015873	0	0.0774922399480257	0	0	0	0.9	0.12579415501905972	0.20000000000000004	0.10574712643678161	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3115	0	0.3015873015873016	0	0.07164513101855194	1	0	1	0.5666666666666667	0.027318932655654386	0.0	0.20689655172413793	0.08333333333333334	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
3119	0	0.12698412698412698	0	0.05890420847469863	1	1	1	0.9333333333333333	0.04256670902160102	0.0	0.29885057471264365	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3132	0	0.5238095238095237	0	0.06680863350898722	1	0	1	0.03333333333333333	0.07623888182973317	0.0	0.2850574712643678	0.041666666666666664	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
3141	1	0.19047619047619047	0	0.07500180466324985	1	0	1	0.1	1.0	0.0	0.28160919540229884	0.125	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
3145	0	0.39682539682539675	0	0.08575759763228183	1	0	1	0.5333333333333333	0.1130876747141042	0.0	0.3873563218390804	0.041666666666666664	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3157	0	0.873015873015873	0	0.26900310402078975	0	0	1	0.3333333333333333	0.5463786531130878	0.1	0.21724137931034485	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3159	0	0.23809523809523814	0	0.07669818811809717	1	0	1	0.6333333333333333	0.13595933926302414	0.6000000000000001	0.15172413793103448	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3172	0	0.5555555555555556	0	0.06789143145888978	1	0	0	0.23333333333333334	0.09021601016518425	0.1	0.34137931034482755	0.08333333333333334	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3176	1	0.12698412698412698	0	0.22179311340503863	0	0	0	0.3666666666666667	0.22554002541296062	0.0	0.20689655172413793	0.16666666666666666	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3202	1	0.9365079365079365	0	0.35934454630765905	0	0	0	0.5666666666666667	0.2039390088945362	0.1	0.3114942528735632	0.041666666666666664	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3205	0	0.9047619047619047	0	0.07507399119324334	0	0	0	0.8666666666666667	0.21346886912325286	0.30000000000000004	0.10689655172413792	0.08333333333333334	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
3231	0	0.14285714285714285	0	0.8507543492384321	1	0	1	0.5666666666666667	0.02477763659466328	0.0	0.4068965517241379	0.08333333333333334	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3235	0	0.19047619047619047	0	0.05244351404028009	1	0	1	0.5666666666666667	0.1721728081321474	0.0	0.22298850574712645	0.0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
3239	1	0.5079365079365079	0	0.12585721504367287	1	0	1	0.9999999999999999	0.1664548919949174	0.0	0.5436781609195402	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3243	0	0.1111111111111111	0	0.06460694434418537	0	0	1	0.9	0.11753494282083864	0.0	0.09310344827586206	0.0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
3250	1	0.5396825396825397	0	0.08214827113260667	0	0	1	0.8666666666666667	0.16772554002541296	0.20000000000000004	0.6206896551724138	0.08333333333333334	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
3256	1	0.25396825396825395	0	0.0683967371688443	0	0	1	0.3666666666666667	0.13214739517153748	0.20000000000000004	0.20804597701149427	0.20833333333333334	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
3263	0	0.23809523809523814	0	0.051396809355374294	1	0	1	0.23333333333333334	0.10419313850063533	0.0	0.264367816091954	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
3270	0	0.23809523809523814	0	0.059987006424601176	0	0	1	0.03333333333333333	0.05781448538754765	0.1	0.12413793103448276	0.125	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3278	0	0.6190476190476191	0	0.05053057099545225	0	0	0	0.6	0.12833545108005082	0.1	0.17471264367816092	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
3281	0	0.20634920634920628	0	0.09669385692629756	1	0	1	0.5666666666666667	0.14866581956797967	0.1	0.39999999999999997	0.08333333333333334	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3295	0	0.19047619047619047	0	0.05782141052479608	1	0	1	0.1	0.2693773824650572	0.0	0.22988505747126436	0.0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3299	0	0.2857142857142857	0	0.06594239514906519	1	0	1	0.16666666666666669	0.007623888182973317	0.20000000000000004	0.19310344827586207	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
3304	1	0.6984126984126984	0	0.08106547318270411	0	0	1	0.3333333333333333	0.4231257941550191	0.0	0.20689655172413793	0.08333333333333334	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
3314	0	0.23809523809523814	0	0.08590197069226882	0	0	1	0.03333333333333333	0.2687420584498094	0.1	0.3850574712643678	0.20833333333333334	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
3315	1	0.20634920634920628	0	0.05338193893019563	1	0	1	0.7	0.15501905972045743	0.1	0.38390804597701145	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
3317	1	0.07936507936507936	0	0.07969392911282755	0	0	1	0.5666666666666667	0.1664548919949174	0.1	0.12988505747126436	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
3332	0	0.1746031746031746	0	0.864289323612214	1	0	1	0.43333333333333335	0.001905972045743329	0.5000000000000001	0.3057471264367816	0.125	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3335	0	0.14285714285714285	0	0.05875983541471162	1	0	1	0.3333333333333333	0.0044472681067344345	0.7000000000000001	0.39195402298850573	0.3333333333333333	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3343	0	0.31746031746031744	0	0.036887316826680144	1	1	1	0.4	0.34053367217280817	0.0	0.3379310344827586	0.20833333333333334	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3346	0	0.5555555555555556	0	0.08175124521764239	1	0	1	0.8666666666666667	0.05781448538754765	0.0	0.12643678160919541	0.08333333333333334	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3350	0	0.1746031746031746	0	0.06457085107918863	1	0	1	0.2	0.04066073697585769	0.0	0.21149425287356322	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3365	0	0.2222222222222222	0	0.11719483144445247	1	0	1	0.26666666666666666	0.3418043202033037	0.20000000000000004	0.367816091954023	0.20833333333333334	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3368	0	0.5873015873015872	0	0.21886955894030174	0	0	1	0.6666666666666666	0.010800508259212197	0.30000000000000004	0.12988505747126436	0.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3370	0	0.1746031746031746	0	0.052840539955244355	0	0	1	0.4666666666666667	0.12897077509529858	0.0	0.11954022988505747	0.041666666666666664	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
3371	0	0.46031746031746024	0	0.03353064318198225	1	0	1	0.6333333333333333	0.0457433290978399	0.20000000000000004	0.21149425287356322	0.24999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
3408	0	0.2857142857142857	0	0.36342308525229194	1	0	0	0.6333333333333333	0.0	0.20000000000000004	0.17126436781609197	0.20833333333333334	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
3412	0	0.39682539682539675	0	0.05312928607521837	1	1	1	0.4666666666666667	0.16327827191867852	0.1	0.40344827586206894	0.041666666666666664	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3429	0	0.33333333333333326	0	0.32971197574532596	1	0	1	0.6333333333333333	0.1365946632782719	0.0	0.21724137931034485	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
3434	0	0.14285714285714285	0	0.05128852956038404	1	0	1	0.43333333333333335	0.06480304955527319	0.30000000000000004	0.42528735632183906	0.08333333333333334	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
3446	0	0.2857142857142857	0	0.37089439110661954	0	0	1	0.03333333333333333	0.1747141041931385	0.0	0.08505747126436783	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3462	0	0.2222222222222222	0	0.06352414639428283	1	0	0	0.6	0.026048284625158832	0.0	0.20804597701149427	0.041666666666666664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3471	0	0.4126984126984127	0	0.09712697610625858	1	0	1	0.43333333333333335	0.08703939008894537	0.20000000000000004	0.296551724137931	0.6666666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3481	0	0.31746031746031744	0	0.05053057099545225	1	0	1	0.6	0.20775095298602286	0.0	0.20919540229885059	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3484	0	0.15873015873015872	0	0.030354435862268103	1	1	1	0.2	0.0590851334180432	0.0	0.19080459770114944	0.041666666666666664	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3493	0	0.25396825396825395	0	0.02602324406265791	1	1	1	0.2	0.10609911054637866	0.0	0.10574712643678161	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
3498	1	0.6031746031746031	0	0.0672056594239515	0	0	1	0.4	0.31130876747141045	0.0	0.10574712643678161	0.0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3518	0	0.3015873015873016	0	0.05164946221035155	1	0	1	0.6333333333333333	0.035578144853875476	0.1	0.20689655172413793	0.125	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3519	0	0.5396825396825397	0	0.05053057099545225	0	0	0	0.43333333333333335	0.09783989834815757	0.1	0.12068965517241378	0.20833333333333334	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3520	0	0.19047619047619047	0	0.06305493394932506	1	0	1	0.5666666666666667	0.13214739517153748	0.0	0.3022988505747126	0.20833333333333334	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
3527	1	0.20634920634920628	0	0.13755143290262037	1	0	1	0.7333333333333333	0.07941550190597205	0.0	0.1839080459770115	0.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3534	0	0.4285714285714286	0	0.10625857215043674	1	0	1	0.16666666666666669	0.06289707750952986	0.0	0.35747126436781607	0.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
3543	0	0.3015873015873016	0	0.05074713058543276	1	0	1	0.5666666666666667	0.07433290978398983	0.20000000000000004	0.40919540229885054	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3548	0	0.3015873015873016	0	0.027069948747563705	0	0	1	0.4666666666666667	0.07496823379923762	0.1	0.41724137931034483	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3574	0	0.2222222222222222	0	0.05053057099545225	0	0	1	0.8333333333333334	0.08640406607369759	0.0	0.2149425287356322	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3584	0	0.4126984126984127	0	0.0	1	0	0	0.16666666666666669	0.193138500635324	0.20000000000000004	0.4068965517241379	0.125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3586	1	0.3650793650793651	0	0.12849202338843574	0	0	1	0.23333333333333334	0.16264294790343076	0.0	0.11149425287356321	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3593	0	0.3492063492063492	0	0.10929040641016387	1	0	1	0.13333333333333333	0.07242693773824652	0.0	0.22298850574712645	0.29166666666666663	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
3607	0	0.7936507936507937	0	0.09254313145167112	0	0	0	0.43333333333333335	0.21156289707750953	0.20000000000000004	0.21149425287356322	0.041666666666666664	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3624	0	0.47619047619047616	0	0.05782141052479608	1	0	1	0.4666666666666667	0.06480304955527319	0.0	0.16896551724137931	0.125	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
3633	0	0.25396825396825395	0	0.07323323467840902	1	1	1	0.9333333333333333	0.06607369758576874	0.0	0.28160919540229884	0.0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
